sound,url,value,page,page_order,page_duration,is_replicate,on_web,experiment,submission_id
UHL3,sounds/Tom McKenzie - Directions/UHL3_vocals.flac,False,Set 13,4,26.999002267573672,False,True,pickthebest,7c36afe0-7ed6-11e8-af0a-7d93e525cf63
JY3,sounds/Al James - Schoolboy Facination/JY3_vocals.flac,False,Set 1,0,80.39909297052155,False,True,pickthebest,2240a540-7f85-11e8-8d70-d1fe8093ccf8
MDL1,sounds/Al James - Schoolboy Facination/MDL1_vocals.flac,False,Set 1,0,80.39909297052155,False,True,pickthebest,2240a540-7f85-11e8-8d70-d1fe8093ccf8
STL1,sounds/Al James - Schoolboy Facination/STL1_vocals.flac,False,Set 1,0,80.39909297052155,False,True,pickthebest,2240a540-7f85-11e8-8d70-d1fe8093ccf8
TAK2,sounds/Al James - Schoolboy Facination/TAK2_vocals.flac,False,Set 1,0,80.39909297052155,False,True,pickthebest,2240a540-7f85-11e8-8d70-d1fe8093ccf8
TAU1,sounds/Al James - Schoolboy Facination/TAU1_vocals.flac,True,Set 1,0,80.39909297052155,False,True,pickthebest,2240a540-7f85-11e8-8d70-d1fe8093ccf8
UHL3,sounds/Al James - Schoolboy Facination/UHL3_vocals.flac,False,Set 1,0,80.39909297052155,False,True,pickthebest,2240a540-7f85-11e8-8d70-d1fe8093ccf8
JY3,sounds/Angels In Amplifiers - I_m Alright/JY3_vocals.flac,False,Set 2,4,57.69578231292519,False,True,pickthebest,2240a540-7f85-11e8-8d70-d1fe8093ccf8
MDL1,sounds/Angels In Amplifiers - I_m Alright/MDL1_vocals.flac,False,Set 2,4,57.69578231292519,False,True,pickthebest,2240a540-7f85-11e8-8d70-d1fe8093ccf8
STL1,sounds/Angels In Amplifiers - I_m Alright/STL1_vocals.flac,False,Set 2,4,57.69578231292519,False,True,pickthebest,2240a540-7f85-11e8-8d70-d1fe8093ccf8
TAK2,sounds/Angels In Amplifiers - I_m Alright/TAK2_vocals.flac,True,Set 2,4,57.69578231292519,False,True,pickthebest,2240a540-7f85-11e8-8d70-d1fe8093ccf8
TAU1,sounds/Angels In Amplifiers - I_m Alright/TAU1_vocals.flac,False,Set 2,4,57.69578231292519,False,True,pickthebest,2240a540-7f85-11e8-8d70-d1fe8093ccf8
UHL3,sounds/Angels In Amplifiers - I_m Alright/UHL3_vocals.flac,False,Set 2,4,57.69578231292519,False,True,pickthebest,2240a540-7f85-11e8-8d70-d1fe8093ccf8
JY3,sounds/Ben Carrigan - We_ll Talk About It All Tonight/JY3_vocals.flac,False,Set 3,6,45.86521541950111,False,True,pickthebest,2240a540-7f85-11e8-8d70-d1fe8093ccf8
MDL1,sounds/Ben Carrigan - We_ll Talk About It All Tonight/MDL1_vocals.flac,False,Set 3,6,45.86521541950111,False,True,pickthebest,2240a540-7f85-11e8-8d70-d1fe8093ccf8
STL1,sounds/Ben Carrigan - We_ll Talk About It All Tonight/STL1_vocals.flac,False,Set 3,6,45.86521541950111,False,True,pickthebest,2240a540-7f85-11e8-8d70-d1fe8093ccf8
TAK2,sounds/Ben Carrigan - We_ll Talk About It All Tonight/TAK2_vocals.flac,False,Set 3,6,45.86521541950111,False,True,pickthebest,2240a540-7f85-11e8-8d70-d1fe8093ccf8
TAU1,sounds/Ben Carrigan - We_ll Talk About It All Tonight/TAU1_vocals.flac,True,Set 3,6,45.86521541950111,False,True,pickthebest,2240a540-7f85-11e8-8d70-d1fe8093ccf8
UHL3,sounds/Ben Carrigan - We_ll Talk About It All Tonight/UHL3_vocals.flac,False,Set 3,6,45.86521541950111,False,True,pickthebest,2240a540-7f85-11e8-8d70-d1fe8093ccf8
JY3,sounds/Buitraker - Revo X/JY3_vocals.flac,False,Set 4,5,43.879909297052166,False,True,pickthebest,2240a540-7f85-11e8-8d70-d1fe8093ccf8
MDL1,sounds/Buitraker - Revo X/MDL1_vocals.flac,False,Set 4,5,43.879909297052166,False,True,pickthebest,2240a540-7f85-11e8-8d70-d1fe8093ccf8
STL1,sounds/Buitraker - Revo X/STL1_vocals.flac,False,Set 4,5,43.879909297052166,False,True,pickthebest,2240a540-7f85-11e8-8d70-d1fe8093ccf8
TAK2,sounds/Buitraker - Revo X/TAK2_vocals.flac,False,Set 4,5,43.879909297052166,False,True,pickthebest,2240a540-7f85-11e8-8d70-d1fe8093ccf8
TAU1,sounds/Buitraker - Revo X/TAU1_vocals.flac,True,Set 4,5,43.879909297052166,False,True,pickthebest,2240a540-7f85-11e8-8d70-d1fe8093ccf8
UHL3,sounds/Buitraker - Revo X/UHL3_vocals.flac,False,Set 4,5,43.879909297052166,False,True,pickthebest,2240a540-7f85-11e8-8d70-d1fe8093ccf8
JY3,sounds/Enda Reilly - Cur An Long Ag Seol/JY3_vocals.flac,False,Set 5,12,63.41369614512473,False,True,pickthebest,2240a540-7f85-11e8-8d70-d1fe8093ccf8
MDL1,sounds/Enda Reilly - Cur An Long Ag Seol/MDL1_vocals.flac,False,Set 5,12,63.41369614512473,False,True,pickthebest,2240a540-7f85-11e8-8d70-d1fe8093ccf8
STL1,sounds/Enda Reilly - Cur An Long Ag Seol/STL1_vocals.flac,False,Set 5,12,63.41369614512473,False,True,pickthebest,2240a540-7f85-11e8-8d70-d1fe8093ccf8
TAK2,sounds/Enda Reilly - Cur An Long Ag Seol/TAK2_vocals.flac,False,Set 5,12,63.41369614512473,False,True,pickthebest,2240a540-7f85-11e8-8d70-d1fe8093ccf8
TAU1,sounds/Enda Reilly - Cur An Long Ag Seol/TAU1_vocals.flac,True,Set 5,12,63.41369614512473,False,True,pickthebest,2240a540-7f85-11e8-8d70-d1fe8093ccf8
UHL3,sounds/Enda Reilly - Cur An Long Ag Seol/UHL3_vocals.flac,False,Set 5,12,63.41369614512473,False,True,pickthebest,2240a540-7f85-11e8-8d70-d1fe8093ccf8
JY3,sounds/Georgia Wonder - Siren/JY3_vocals.flac,False,Set 6,11,56.05006802721084,False,True,pickthebest,2240a540-7f85-11e8-8d70-d1fe8093ccf8
MDL1,sounds/Georgia Wonder - Siren/MDL1_vocals.flac,False,Set 6,11,56.05006802721084,False,True,pickthebest,2240a540-7f85-11e8-8d70-d1fe8093ccf8
STL1,sounds/Georgia Wonder - Siren/STL1_vocals.flac,False,Set 6,11,56.05006802721084,False,True,pickthebest,2240a540-7f85-11e8-8d70-d1fe8093ccf8
TAK2,sounds/Georgia Wonder - Siren/TAK2_vocals.flac,True,Set 6,11,56.05006802721084,False,True,pickthebest,2240a540-7f85-11e8-8d70-d1fe8093ccf8
TAU1,sounds/Georgia Wonder - Siren/TAU1_vocals.flac,False,Set 6,11,56.05006802721084,False,True,pickthebest,2240a540-7f85-11e8-8d70-d1fe8093ccf8
UHL3,sounds/Georgia Wonder - Siren/UHL3_vocals.flac,False,Set 6,11,56.05006802721084,False,True,pickthebest,2240a540-7f85-11e8-8d70-d1fe8093ccf8
JY3,sounds/Hollow Ground - Ill Fate/JY3_vocals.flac,False,Set 7,9,49.31047619047615,False,True,pickthebest,2240a540-7f85-11e8-8d70-d1fe8093ccf8
MDL1,sounds/Hollow Ground - Ill Fate/MDL1_vocals.flac,False,Set 7,9,49.31047619047615,False,True,pickthebest,2240a540-7f85-11e8-8d70-d1fe8093ccf8
STL1,sounds/Hollow Ground - Ill Fate/STL1_vocals.flac,False,Set 7,9,49.31047619047615,False,True,pickthebest,2240a540-7f85-11e8-8d70-d1fe8093ccf8
TAK2,sounds/Hollow Ground - Ill Fate/TAK2_vocals.flac,False,Set 7,9,49.31047619047615,False,True,pickthebest,2240a540-7f85-11e8-8d70-d1fe8093ccf8
TAU1,sounds/Hollow Ground - Ill Fate/TAU1_vocals.flac,True,Set 7,9,49.31047619047615,False,True,pickthebest,2240a540-7f85-11e8-8d70-d1fe8093ccf8
UHL3,sounds/Hollow Ground - Ill Fate/UHL3_vocals.flac,False,Set 7,9,49.31047619047615,False,True,pickthebest,2240a540-7f85-11e8-8d70-d1fe8093ccf8
JY3,sounds/James Elder_Mark M Thompson - The English Actor/JY3_vocals.flac,False,Set 8,7,45.43274376417236,False,True,pickthebest,2240a540-7f85-11e8-8d70-d1fe8093ccf8
MDL1,sounds/James Elder_Mark M Thompson - The English Actor/MDL1_vocals.flac,False,Set 8,7,45.43274376417236,False,True,pickthebest,2240a540-7f85-11e8-8d70-d1fe8093ccf8
STL1,sounds/James Elder_Mark M Thompson - The English Actor/STL1_vocals.flac,False,Set 8,7,45.43274376417236,False,True,pickthebest,2240a540-7f85-11e8-8d70-d1fe8093ccf8
TAK2,sounds/James Elder_Mark M Thompson - The English Actor/TAK2_vocals.flac,True,Set 8,7,45.43274376417236,False,True,pickthebest,2240a540-7f85-11e8-8d70-d1fe8093ccf8
TAU1,sounds/James Elder_Mark M Thompson - The English Actor/TAU1_vocals.flac,False,Set 8,7,45.43274376417236,False,True,pickthebest,2240a540-7f85-11e8-8d70-d1fe8093ccf8
UHL3,sounds/James Elder_Mark M Thompson - The English Actor/UHL3_vocals.flac,False,Set 8,7,45.43274376417236,False,True,pickthebest,2240a540-7f85-11e8-8d70-d1fe8093ccf8
JY3,sounds/Juliet_s Rescue - Heartbeats/JY3_vocals.flac,False,Set 9,1,82.04190476190476,False,True,pickthebest,2240a540-7f85-11e8-8d70-d1fe8093ccf8
MDL1,sounds/Juliet_s Rescue - Heartbeats/MDL1_vocals.flac,False,Set 9,1,82.04190476190476,False,True,pickthebest,2240a540-7f85-11e8-8d70-d1fe8093ccf8
STL1,sounds/Juliet_s Rescue - Heartbeats/STL1_vocals.flac,False,Set 9,1,82.04190476190476,False,True,pickthebest,2240a540-7f85-11e8-8d70-d1fe8093ccf8
TAK2,sounds/Juliet_s Rescue - Heartbeats/TAK2_vocals.flac,True,Set 9,1,82.04190476190476,False,True,pickthebest,2240a540-7f85-11e8-8d70-d1fe8093ccf8
TAU1,sounds/Juliet_s Rescue - Heartbeats/TAU1_vocals.flac,False,Set 9,1,82.04190476190476,False,True,pickthebest,2240a540-7f85-11e8-8d70-d1fe8093ccf8
UHL3,sounds/Juliet_s Rescue - Heartbeats/UHL3_vocals.flac,False,Set 9,1,82.04190476190476,False,True,pickthebest,2240a540-7f85-11e8-8d70-d1fe8093ccf8
JY3,sounds/Raft Monk - Tiring/JY3_vocals.flac,False,Set 10,8,56.337414965986454,False,True,pickthebest,2240a540-7f85-11e8-8d70-d1fe8093ccf8
MDL1,sounds/Raft Monk - Tiring/MDL1_vocals.flac,False,Set 10,8,56.337414965986454,False,True,pickthebest,2240a540-7f85-11e8-8d70-d1fe8093ccf8
STL1,sounds/Raft Monk - Tiring/STL1_vocals.flac,False,Set 10,8,56.337414965986454,False,True,pickthebest,2240a540-7f85-11e8-8d70-d1fe8093ccf8
TAK2,sounds/Raft Monk - Tiring/TAK2_vocals.flac,False,Set 10,8,56.337414965986454,False,True,pickthebest,2240a540-7f85-11e8-8d70-d1fe8093ccf8
TAU1,sounds/Raft Monk - Tiring/TAU1_vocals.flac,True,Set 10,8,56.337414965986454,False,True,pickthebest,2240a540-7f85-11e8-8d70-d1fe8093ccf8
UHL3,sounds/Raft Monk - Tiring/UHL3_vocals.flac,False,Set 10,8,56.337414965986454,False,True,pickthebest,2240a540-7f85-11e8-8d70-d1fe8093ccf8
JY3,sounds/Signe Jakobsen - What Have You Done To Me/JY3_vocals.flac,False,Set 11,10,47.777959183673374,False,True,pickthebest,2240a540-7f85-11e8-8d70-d1fe8093ccf8
MDL1,sounds/Signe Jakobsen - What Have You Done To Me/MDL1_vocals.flac,False,Set 11,10,47.777959183673374,False,True,pickthebest,2240a540-7f85-11e8-8d70-d1fe8093ccf8
STL1,sounds/Signe Jakobsen - What Have You Done To Me/STL1_vocals.flac,False,Set 11,10,47.777959183673374,False,True,pickthebest,2240a540-7f85-11e8-8d70-d1fe8093ccf8
TAK2,sounds/Signe Jakobsen - What Have You Done To Me/TAK2_vocals.flac,True,Set 11,10,47.777959183673374,False,True,pickthebest,2240a540-7f85-11e8-8d70-d1fe8093ccf8
TAU1,sounds/Signe Jakobsen - What Have You Done To Me/TAU1_vocals.flac,False,Set 11,10,47.777959183673374,False,True,pickthebest,2240a540-7f85-11e8-8d70-d1fe8093ccf8
UHL3,sounds/Signe Jakobsen - What Have You Done To Me/UHL3_vocals.flac,False,Set 11,10,47.777959183673374,False,True,pickthebest,2240a540-7f85-11e8-8d70-d1fe8093ccf8
JY3,sounds/The Sunshine Garcia Band - For I Am The Moon/JY3_vocals.flac,False,Set 12,3,40.31854875283449,False,True,pickthebest,2240a540-7f85-11e8-8d70-d1fe8093ccf8
MDL1,sounds/The Sunshine Garcia Band - For I Am The Moon/MDL1_vocals.flac,False,Set 12,3,40.31854875283449,False,True,pickthebest,2240a540-7f85-11e8-8d70-d1fe8093ccf8
STL1,sounds/The Sunshine Garcia Band - For I Am The Moon/STL1_vocals.flac,True,Set 12,3,40.31854875283449,False,True,pickthebest,2240a540-7f85-11e8-8d70-d1fe8093ccf8
TAK2,sounds/The Sunshine Garcia Band - For I Am The Moon/TAK2_vocals.flac,False,Set 12,3,40.31854875283449,False,True,pickthebest,2240a540-7f85-11e8-8d70-d1fe8093ccf8
TAU1,sounds/The Sunshine Garcia Band - For I Am The Moon/TAU1_vocals.flac,False,Set 12,3,40.31854875283449,False,True,pickthebest,2240a540-7f85-11e8-8d70-d1fe8093ccf8
UHL3,sounds/The Sunshine Garcia Band - For I Am The Moon/UHL3_vocals.flac,False,Set 12,3,40.31854875283449,False,True,pickthebest,2240a540-7f85-11e8-8d70-d1fe8093ccf8
JY3,sounds/Tom McKenzie - Directions/JY3_vocals.flac,False,Set 13,2,66.60063492063492,False,True,pickthebest,2240a540-7f85-11e8-8d70-d1fe8093ccf8
MDL1,sounds/Tom McKenzie - Directions/MDL1_vocals.flac,False,Set 13,2,66.60063492063492,False,True,pickthebest,2240a540-7f85-11e8-8d70-d1fe8093ccf8
STL1,sounds/Tom McKenzie - Directions/STL1_vocals.flac,False,Set 13,2,66.60063492063492,False,True,pickthebest,2240a540-7f85-11e8-8d70-d1fe8093ccf8
TAK2,sounds/Tom McKenzie - Directions/TAK2_vocals.flac,True,Set 13,2,66.60063492063492,False,True,pickthebest,2240a540-7f85-11e8-8d70-d1fe8093ccf8
TAU1,sounds/Tom McKenzie - Directions/TAU1_vocals.flac,False,Set 13,2,66.60063492063492,False,True,pickthebest,2240a540-7f85-11e8-8d70-d1fe8093ccf8
UHL3,sounds/Tom McKenzie - Directions/UHL3_vocals.flac,False,Set 13,2,66.60063492063492,False,True,pickthebest,2240a540-7f85-11e8-8d70-d1fe8093ccf8
JY3,sounds/Al James - Schoolboy Facination/JY3_vocals.flac,False,Set 1,5,70.98340136054424,False,True,pickthebest,cd27c8b0-7ebf-11e8-af0a-7d93e525cf63
MDL1,sounds/Al James - Schoolboy Facination/MDL1_vocals.flac,False,Set 1,5,70.98340136054424,False,True,pickthebest,cd27c8b0-7ebf-11e8-af0a-7d93e525cf63
STL1,sounds/Al James - Schoolboy Facination/STL1_vocals.flac,False,Set 1,5,70.98340136054424,False,True,pickthebest,cd27c8b0-7ebf-11e8-af0a-7d93e525cf63
TAK2,sounds/Al James - Schoolboy Facination/TAK2_vocals.flac,True,Set 1,5,70.98340136054424,False,True,pickthebest,cd27c8b0-7ebf-11e8-af0a-7d93e525cf63
TAU1,sounds/Al James - Schoolboy Facination/TAU1_vocals.flac,False,Set 1,5,70.98340136054424,False,True,pickthebest,cd27c8b0-7ebf-11e8-af0a-7d93e525cf63
UHL3,sounds/Al James - Schoolboy Facination/UHL3_vocals.flac,False,Set 1,5,70.98340136054424,False,True,pickthebest,cd27c8b0-7ebf-11e8-af0a-7d93e525cf63
JY3,sounds/Angels In Amplifiers - I_m Alright/JY3_vocals.flac,False,Set 2,11,97.3380498866212,False,True,pickthebest,cd27c8b0-7ebf-11e8-af0a-7d93e525cf63
MDL1,sounds/Angels In Amplifiers - I_m Alright/MDL1_vocals.flac,False,Set 2,11,97.3380498866212,False,True,pickthebest,cd27c8b0-7ebf-11e8-af0a-7d93e525cf63
STL1,sounds/Angels In Amplifiers - I_m Alright/STL1_vocals.flac,False,Set 2,11,97.3380498866212,False,True,pickthebest,cd27c8b0-7ebf-11e8-af0a-7d93e525cf63
TAK2,sounds/Angels In Amplifiers - I_m Alright/TAK2_vocals.flac,True,Set 2,11,97.3380498866212,False,True,pickthebest,cd27c8b0-7ebf-11e8-af0a-7d93e525cf63
TAU1,sounds/Angels In Amplifiers - I_m Alright/TAU1_vocals.flac,False,Set 2,11,97.3380498866212,False,True,pickthebest,cd27c8b0-7ebf-11e8-af0a-7d93e525cf63
UHL3,sounds/Angels In Amplifiers - I_m Alright/UHL3_vocals.flac,False,Set 2,11,97.3380498866212,False,True,pickthebest,cd27c8b0-7ebf-11e8-af0a-7d93e525cf63
JY3,sounds/Ben Carrigan - We_ll Talk About It All Tonight/JY3_vocals.flac,False,Set 3,10,58.502675736961464,False,True,pickthebest,cd27c8b0-7ebf-11e8-af0a-7d93e525cf63
MDL1,sounds/Ben Carrigan - We_ll Talk About It All Tonight/MDL1_vocals.flac,False,Set 3,10,58.502675736961464,False,True,pickthebest,cd27c8b0-7ebf-11e8-af0a-7d93e525cf63
STL1,sounds/Ben Carrigan - We_ll Talk About It All Tonight/STL1_vocals.flac,False,Set 3,10,58.502675736961464,False,True,pickthebest,cd27c8b0-7ebf-11e8-af0a-7d93e525cf63
TAK2,sounds/Ben Carrigan - We_ll Talk About It All Tonight/TAK2_vocals.flac,True,Set 3,10,58.502675736961464,False,True,pickthebest,cd27c8b0-7ebf-11e8-af0a-7d93e525cf63
TAU1,sounds/Ben Carrigan - We_ll Talk About It All Tonight/TAU1_vocals.flac,False,Set 3,10,58.502675736961464,False,True,pickthebest,cd27c8b0-7ebf-11e8-af0a-7d93e525cf63
UHL3,sounds/Ben Carrigan - We_ll Talk About It All Tonight/UHL3_vocals.flac,False,Set 3,10,58.502675736961464,False,True,pickthebest,cd27c8b0-7ebf-11e8-af0a-7d93e525cf63
JY3,sounds/Buitraker - Revo X/JY3_vocals.flac,False,Set 4,12,54.26503401360537,False,True,pickthebest,cd27c8b0-7ebf-11e8-af0a-7d93e525cf63
MDL1,sounds/Buitraker - Revo X/MDL1_vocals.flac,False,Set 4,12,54.26503401360537,False,True,pickthebest,cd27c8b0-7ebf-11e8-af0a-7d93e525cf63
STL1,sounds/Buitraker - Revo X/STL1_vocals.flac,False,Set 4,12,54.26503401360537,False,True,pickthebest,cd27c8b0-7ebf-11e8-af0a-7d93e525cf63
TAK2,sounds/Buitraker - Revo X/TAK2_vocals.flac,False,Set 4,12,54.26503401360537,False,True,pickthebest,cd27c8b0-7ebf-11e8-af0a-7d93e525cf63
TAU1,sounds/Buitraker - Revo X/TAU1_vocals.flac,True,Set 4,12,54.26503401360537,False,True,pickthebest,cd27c8b0-7ebf-11e8-af0a-7d93e525cf63
UHL3,sounds/Buitraker - Revo X/UHL3_vocals.flac,False,Set 4,12,54.26503401360537,False,True,pickthebest,cd27c8b0-7ebf-11e8-af0a-7d93e525cf63
JY3,sounds/Enda Reilly - Cur An Long Ag Seol/JY3_vocals.flac,True,Set 5,9,72.06603174603174,False,True,pickthebest,cd27c8b0-7ebf-11e8-af0a-7d93e525cf63
MDL1,sounds/Enda Reilly - Cur An Long Ag Seol/MDL1_vocals.flac,False,Set 5,9,72.06603174603174,False,True,pickthebest,cd27c8b0-7ebf-11e8-af0a-7d93e525cf63
STL1,sounds/Enda Reilly - Cur An Long Ag Seol/STL1_vocals.flac,False,Set 5,9,72.06603174603174,False,True,pickthebest,cd27c8b0-7ebf-11e8-af0a-7d93e525cf63
TAK2,sounds/Enda Reilly - Cur An Long Ag Seol/TAK2_vocals.flac,False,Set 5,9,72.06603174603174,False,True,pickthebest,cd27c8b0-7ebf-11e8-af0a-7d93e525cf63
TAU1,sounds/Enda Reilly - Cur An Long Ag Seol/TAU1_vocals.flac,False,Set 5,9,72.06603174603174,False,True,pickthebest,cd27c8b0-7ebf-11e8-af0a-7d93e525cf63
UHL3,sounds/Enda Reilly - Cur An Long Ag Seol/UHL3_vocals.flac,False,Set 5,9,72.06603174603174,False,True,pickthebest,cd27c8b0-7ebf-11e8-af0a-7d93e525cf63
JY3,sounds/Georgia Wonder - Siren/JY3_vocals.flac,False,Set 6,3,102.3274376417234,False,True,pickthebest,cd27c8b0-7ebf-11e8-af0a-7d93e525cf63
MDL1,sounds/Georgia Wonder - Siren/MDL1_vocals.flac,False,Set 6,3,102.3274376417234,False,True,pickthebest,cd27c8b0-7ebf-11e8-af0a-7d93e525cf63
STL1,sounds/Georgia Wonder - Siren/STL1_vocals.flac,False,Set 6,3,102.3274376417234,False,True,pickthebest,cd27c8b0-7ebf-11e8-af0a-7d93e525cf63
TAK2,sounds/Georgia Wonder - Siren/TAK2_vocals.flac,False,Set 6,3,102.3274376417234,False,True,pickthebest,cd27c8b0-7ebf-11e8-af0a-7d93e525cf63
TAU1,sounds/Georgia Wonder - Siren/TAU1_vocals.flac,True,Set 6,3,102.3274376417234,False,True,pickthebest,cd27c8b0-7ebf-11e8-af0a-7d93e525cf63
UHL3,sounds/Georgia Wonder - Siren/UHL3_vocals.flac,False,Set 6,3,102.3274376417234,False,True,pickthebest,cd27c8b0-7ebf-11e8-af0a-7d93e525cf63
JY3,sounds/Hollow Ground - Ill Fate/JY3_vocals.flac,False,Set 7,6,94.27882086167801,False,True,pickthebest,cd27c8b0-7ebf-11e8-af0a-7d93e525cf63
MDL1,sounds/Hollow Ground - Ill Fate/MDL1_vocals.flac,False,Set 7,6,94.27882086167801,False,True,pickthebest,cd27c8b0-7ebf-11e8-af0a-7d93e525cf63
STL1,sounds/Hollow Ground - Ill Fate/STL1_vocals.flac,False,Set 7,6,94.27882086167801,False,True,pickthebest,cd27c8b0-7ebf-11e8-af0a-7d93e525cf63
TAK2,sounds/Hollow Ground - Ill Fate/TAK2_vocals.flac,True,Set 7,6,94.27882086167801,False,True,pickthebest,cd27c8b0-7ebf-11e8-af0a-7d93e525cf63
TAU1,sounds/Hollow Ground - Ill Fate/TAU1_vocals.flac,False,Set 7,6,94.27882086167801,False,True,pickthebest,cd27c8b0-7ebf-11e8-af0a-7d93e525cf63
UHL3,sounds/Hollow Ground - Ill Fate/UHL3_vocals.flac,False,Set 7,6,94.27882086167801,False,True,pickthebest,cd27c8b0-7ebf-11e8-af0a-7d93e525cf63
JY3,sounds/James Elder_Mark M Thompson - The English Actor/JY3_vocals.flac,False,Set 8,8,52.697687074830014,False,True,pickthebest,cd27c8b0-7ebf-11e8-af0a-7d93e525cf63
MDL1,sounds/James Elder_Mark M Thompson - The English Actor/MDL1_vocals.flac,False,Set 8,8,52.697687074830014,False,True,pickthebest,cd27c8b0-7ebf-11e8-af0a-7d93e525cf63
STL1,sounds/James Elder_Mark M Thompson - The English Actor/STL1_vocals.flac,False,Set 8,8,52.697687074830014,False,True,pickthebest,cd27c8b0-7ebf-11e8-af0a-7d93e525cf63
TAK2,sounds/James Elder_Mark M Thompson - The English Actor/TAK2_vocals.flac,False,Set 8,8,52.697687074830014,False,True,pickthebest,cd27c8b0-7ebf-11e8-af0a-7d93e525cf63
TAU1,sounds/James Elder_Mark M Thompson - The English Actor/TAU1_vocals.flac,False,Set 8,8,52.697687074830014,False,True,pickthebest,cd27c8b0-7ebf-11e8-af0a-7d93e525cf63
UHL3,sounds/James Elder_Mark M Thompson - The English Actor/UHL3_vocals.flac,True,Set 8,8,52.697687074830014,False,True,pickthebest,cd27c8b0-7ebf-11e8-af0a-7d93e525cf63
JY3,sounds/Juliet_s Rescue - Heartbeats/JY3_vocals.flac,False,Set 9,4,94.03210884353746,False,True,pickthebest,cd27c8b0-7ebf-11e8-af0a-7d93e525cf63
MDL1,sounds/Juliet_s Rescue - Heartbeats/MDL1_vocals.flac,False,Set 9,4,94.03210884353746,False,True,pickthebest,cd27c8b0-7ebf-11e8-af0a-7d93e525cf63
STL1,sounds/Juliet_s Rescue - Heartbeats/STL1_vocals.flac,False,Set 9,4,94.03210884353746,False,True,pickthebest,cd27c8b0-7ebf-11e8-af0a-7d93e525cf63
TAK2,sounds/Juliet_s Rescue - Heartbeats/TAK2_vocals.flac,False,Set 9,4,94.03210884353746,False,True,pickthebest,cd27c8b0-7ebf-11e8-af0a-7d93e525cf63
TAU1,sounds/Juliet_s Rescue - Heartbeats/TAU1_vocals.flac,True,Set 9,4,94.03210884353746,False,True,pickthebest,cd27c8b0-7ebf-11e8-af0a-7d93e525cf63
UHL3,sounds/Juliet_s Rescue - Heartbeats/UHL3_vocals.flac,False,Set 9,4,94.03210884353746,False,True,pickthebest,cd27c8b0-7ebf-11e8-af0a-7d93e525cf63
JY3,sounds/Raft Monk - Tiring/JY3_vocals.flac,False,Set 10,0,85.91383219954649,False,True,pickthebest,cd27c8b0-7ebf-11e8-af0a-7d93e525cf63
MDL1,sounds/Raft Monk - Tiring/MDL1_vocals.flac,False,Set 10,0,85.91383219954649,False,True,pickthebest,cd27c8b0-7ebf-11e8-af0a-7d93e525cf63
STL1,sounds/Raft Monk - Tiring/STL1_vocals.flac,False,Set 10,0,85.91383219954649,False,True,pickthebest,cd27c8b0-7ebf-11e8-af0a-7d93e525cf63
TAK2,sounds/Raft Monk - Tiring/TAK2_vocals.flac,True,Set 10,0,85.91383219954649,False,True,pickthebest,cd27c8b0-7ebf-11e8-af0a-7d93e525cf63
TAU1,sounds/Raft Monk - Tiring/TAU1_vocals.flac,False,Set 10,0,85.91383219954649,False,True,pickthebest,cd27c8b0-7ebf-11e8-af0a-7d93e525cf63
UHL3,sounds/Raft Monk - Tiring/UHL3_vocals.flac,False,Set 10,0,85.91383219954649,False,True,pickthebest,cd27c8b0-7ebf-11e8-af0a-7d93e525cf63
JY3,sounds/Signe Jakobsen - What Have You Done To Me/JY3_vocals.flac,False,Set 11,1,56.880181405895684,False,True,pickthebest,cd27c8b0-7ebf-11e8-af0a-7d93e525cf63
MDL1,sounds/Signe Jakobsen - What Have You Done To Me/MDL1_vocals.flac,False,Set 11,1,56.880181405895684,False,True,pickthebest,cd27c8b0-7ebf-11e8-af0a-7d93e525cf63
STL1,sounds/Signe Jakobsen - What Have You Done To Me/STL1_vocals.flac,False,Set 11,1,56.880181405895684,False,True,pickthebest,cd27c8b0-7ebf-11e8-af0a-7d93e525cf63
TAK2,sounds/Signe Jakobsen - What Have You Done To Me/TAK2_vocals.flac,False,Set 11,1,56.880181405895684,False,True,pickthebest,cd27c8b0-7ebf-11e8-af0a-7d93e525cf63
TAU1,sounds/Signe Jakobsen - What Have You Done To Me/TAU1_vocals.flac,True,Set 11,1,56.880181405895684,False,True,pickthebest,cd27c8b0-7ebf-11e8-af0a-7d93e525cf63
UHL3,sounds/Signe Jakobsen - What Have You Done To Me/UHL3_vocals.flac,False,Set 11,1,56.880181405895684,False,True,pickthebest,cd27c8b0-7ebf-11e8-af0a-7d93e525cf63
